timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,potencia_calculada,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado(s),delta_t_s,energia_wh,energia_acumulada_wh
2026-07-17T12:31:02.073363,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,430,0.97,0.0,0.0
2026-07-17T12:31:03.073577,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,431,1.08,0.0,0.0
2026-07-17T12:31:04.073779,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,432,0.92,0.0,0.0
2026-07-17T12:31:05.073934,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,433,0.93,0.0,0.0
2026-07-17T12:31:06.074084,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,434,0.97,0.0,0.0
2026-07-17T12:31:07.074197,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,435,1.27,0.0,0.0
2026-07-17T12:31:08.074336,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,436,0.7,0.0,0.0
2026-07-17T12:31:09.074434,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,437,1.02,0.0,0.0
2026-07-17T12:31:10.074604,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,438,1.05,0.0,0.0
2026-07-17T12:31:11.074735,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,439,0.98,0.0,0.0
2026-07-17T12:31:12.074878,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,440,0.95,0.0,0.0
2026-07-17T12:31:13.075025,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,441,1.03,0.0,0.0
2026-07-17T12:31:14.075152,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,442,1.03,0.0,0.0
2026-07-17T12:31:15.075328,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,443,0.99,0.0,0.0
2026-07-17T12:31:16.075531,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,444,1.17,0.0,0.0
2026-07-17T12:31:17.075649,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,445,0.91,0.0,0.0
2026-07-17T12:31:18.075780,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,446,1.04,0.0,0.0
2026-07-17T12:31:19.075925,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,447,0.84,0.0,0.0
2026-07-17T12:31:20.076060,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,448,0.99,0.0,0.0
2026-07-17T12:31:33.530929,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,449,1.04,0.0,0.0
2026-07-17T12:31:34.531201,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,450,0.99,0.0,0.0
2026-07-17T12:31:35.531306,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,451,0.96,0.0,0.0
2026-07-17T12:31:36.531446,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,452,1.06,0.0,0.0
2026-07-17T12:31:37.531583,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,453,1.07,0.0,0.0
2026-07-17T12:31:38.531725,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,454,1.03,0.0,0.0
2026-07-17T12:31:39.531843,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,455,0.92,0.0,0.0
2026-07-17T12:31:40.531976,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,456,0.93,0.0,0.0
2026-07-17T12:31:41.532091,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,457,1.07,0.0,0.0
2026-07-17T12:31:42.532245,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,458,1.03,0.0,0.0
2026-07-17T12:31:43.532406,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,459,0.91,0.0,0.0
2026-07-17T12:31:44.532544,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,460,1.14,0.0,0.0
2026-07-17T12:31:45.532677,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,461,0.91,0.0,0.0
2026-07-17T12:31:46.532834,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,462,1.05,0.0,0.0
2026-07-17T12:31:47.532969,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,463,0.97,0.0,0.0
2026-07-17T12:31:48.533110,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,464,1.01,0.0,0.0
2026-07-17T12:31:49.533239,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,465,1.09,0.0,0.0
2026-07-17T12:31:50.533375,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,466,1.07,0.0,0.0
2026-07-17T12:31:51.533510,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,467,0.91,0.0,0.0
2026-07-17T12:33:05.982283,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,542,74.76,0.0,0.0
2026-07-17T12:33:06.982378,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,542,0.57,0.0,0.0
2026-07-17T12:33:07.982588,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,543,1.13,0.0,0.0
2026-07-17T12:33:08.982751,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,544,1.03,0.0,0.0
2026-07-17T12:33:09.982836,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,545,0.96,0.0,0.0
2026-07-17T12:33:10.982958,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,546,0.93,0.0,0.0
2026-07-17T12:33:11.983082,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,547,1.05,0.0,0.0
2026-07-17T12:33:12.983209,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,548,1.0,0.0,0.0
2026-07-17T12:33:13.983305,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,549,0.94,0.0,0.0
2026-07-17T12:33:14.983426,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,550,1.13,0.0,0.0
2026-07-17T12:33:15.983538,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,551,1.03,0.0,0.0
2026-07-17T12:33:16.983653,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,552,0.9,0.0,0.0
2026-07-17T12:33:17.983771,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,553,0.97,0.0,0.0
2026-07-17T12:33:18.983888,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,554,0.97,0.0,0.0
2026-07-17T12:33:19.984016,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,555,1.01,0.0,0.0
2026-07-17T12:33:20.984133,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,556,1.15,0.0,0.0
2026-07-17T12:33:21.984241,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,557,0.85,0.0,0.0
2026-07-17T12:33:22.984370,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,558,1.12,0.0,0.0
2026-07-17T12:33:23.984474,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,559,0.91,0.0,0.0
2026-07-17T12:33:24.984590,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,560,0.96,0.0,0.0
2026-07-17T12:33:25.984704,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,561,1.0,0.0,0.0
2026-07-17T12:33:26.984817,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,562,1.05,0.0,0.0
2026-07-17T12:33:27.984920,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,563,1.16,0.0,0.0
2026-07-17T12:33:28.985036,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,564,0.76,0.0,0.0
2026-07-17T12:33:29.985144,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,565,1.06,0.0,0.0
2026-07-17T12:33:30.985273,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,566,1.12,0.0,0.0
2026-07-17T12:33:31.985389,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,567,0.93,0.0,0.0
2026-07-17T12:33:32.985510,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,568,1.03,0.0,0.0
2026-07-17T12:33:33.985621,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,569,1.04,0.0,0.0
2026-07-17T12:33:34.985734,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,570,0.94,0.0,0.0
2026-07-17T12:33:35.985961,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,571,0.91,0.0,0.0
2026-07-17T12:33:36.986076,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,572,0.99,0.0,0.0
2026-07-17T12:33:37.986192,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,573,0.99,0.0,0.0
2026-07-17T12:33:38.986309,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,574,1.21,0.0,0.0
2026-07-17T12:33:39.986422,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,575,0.88,0.0,0.0
2026-07-17T12:33:40.986631,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,576,0.97,0.0,0.0
2026-07-17T12:33:41.986772,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,577,0.95,0.0,0.0
2026-07-17T12:33:42.986876,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,578,1.06,0.0,0.0
2026-07-17T12:33:43.986993,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,579,0.95,0.0,0.0
2026-07-17T12:33:44.987113,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,580,1.02,0.0,0.0
2026-07-17T12:33:45.987223,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,581,1.02,0.0,0.0
2026-07-17T12:33:46.987343,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,582,1.13,0.0,0.0
2026-07-17T12:33:47.987473,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,583,0.82,0.0,0.0
2026-07-17T12:33:48.987578,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,584,1.06,0.0,0.0
2026-07-17T12:33:49.987694,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,585,0.92,0.0,0.0
2026-07-17T12:33:50.987895,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,586,1.0,0.0,0.0
2026-07-17T12:33:51.988013,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,587,0.98,0.0,0.0
2026-07-17T12:33:52.988139,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,588,1.05,0.0,0.0
2026-07-17T12:33:53.988351,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,589,1.04,0.0,0.0
2026-07-17T12:33:54.988467,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,590,1.13,0.0,0.0
2026-07-17T12:33:55.988590,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,591,0.81,0.0,0.0
2026-07-17T12:33:56.988837,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,592,1.02,0.0,0.0
2026-07-17T12:33:57.988962,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,593,0.96,0.0,0.0
2026-07-17T12:33:58.989088,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,594,1.06,0.0,0.0
2026-07-17T12:33:59.989356,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,595,1.05,0.0,0.0
2026-07-17T12:34:00.989470,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,596,0.95,0.0,0.0
2026-07-17T12:34:01.989700,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,597,0.97,0.0,0.0
2026-07-17T12:34:02.989825,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,598,1.18,0.0,0.0
2026-07-17T12:34:03.989963,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,599,0.93,0.0,0.0
2026-07-17T12:34:04.990104,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,600,0.96,0.0,0.0
2026-07-17T12:34:05.990228,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,601,1.0,0.0,0.0
2026-07-17T12:34:06.990350,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,602,1.04,0.0,0.0
2026-07-17T12:34:07.990470,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,603,0.97,0.0,0.0
2026-07-17T12:34:08.990585,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,604,1.02,0.0,0.0
2026-07-17T12:34:09.990709,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,605,0.9,0.0,0.0
2026-07-17T12:34:10.990830,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,606,1.14,0.0,0.0
2026-07-17T12:34:11.990936,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,607,0.9,0.0,0.0
2026-07-17T12:34:12.991051,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,608,0.96,0.0,0.0
2026-07-17T12:34:13.991158,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,609,1.04,0.0,0.0
2026-07-17T12:34:14.991276,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,610,0.97,0.0,0.0
2026-07-17T12:34:15.991376,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,611,1.0,0.0,0.0
2026-07-17T12:34:16.991481,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,612,1.05,0.0,0.0
2026-07-17T12:34:17.991589,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,613,1.06,0.0,0.0
2026-07-17T12:34:18.991703,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,614,1.12,0.0,0.0
2026-07-17T12:34:19.991818,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,615,0.81,0.0,0.0
2026-07-17T12:34:20.991937,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,616,0.94,0.0,0.0
2026-07-17T12:34:21.992045,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,617,0.96,0.0,0.0
2026-07-17T12:34:22.992153,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,618,1.04,0.0,0.0
2026-07-17T12:34:23.992255,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,619,1.05,0.0,0.0
2026-07-17T12:34:24.992372,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,620,0.99,0.0,0.0
2026-07-17T12:34:25.992477,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,621,1.02,0.0,0.0
2026-07-17T12:34:26.992598,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,623,1.22,0.0,0.0
2026-07-17T12:34:27.992699,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,623,0.79,0.0,0.0
2026-07-17T12:34:28.992823,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,624,0.96,0.0,0.0
2026-07-17T12:34:29.992940,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,625,0.97,0.0,0.0
2026-07-17T12:34:30.993043,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,626,0.98,0.0,0.0
2026-07-17T12:34:31.993157,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,627,1.05,0.0,0.0
2026-07-17T12:34:32.993263,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,628,0.95,0.0,0.0
2026-07-17T12:34:33.993374,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,629,1.03,0.0,0.0
2026-07-17T12:34:34.993499,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,631,1.31,0.0,0.0
2026-07-17T12:34:35.993594,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,631,0.7,0.0,0.0
2026-07-17T12:34:36.993709,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,632,0.97,0.0,0.0
2026-07-17T12:34:37.993828,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,633,1.02,0.0,0.0
2026-07-17T12:34:38.993934,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,634,0.98,0.0,0.0
2026-07-17T12:34:39.994055,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,635,1.02,0.0,0.0
2026-07-17T12:34:40.994172,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,636,1.03,0.0,0.0
2026-07-17T12:34:41.994298,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,637,0.98,0.0,0.0
2026-07-17T12:34:42.994391,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,639,1.27,0.0,0.0
2026-07-17T12:34:43.994493,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,640,1.02,0.0,0.0
2026-07-17T12:34:44.994604,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,640,0.69,0.0,0.0
2026-07-17T12:34:45.994726,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,641,1.13,0.0,0.0
2026-07-17T12:34:46.994829,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,642,0.86,0.0,0.0
2026-07-17T12:34:47.994948,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,643,1.02,0.0,0.0
2026-07-17T12:34:48.995053,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,644,1.0,0.0,0.0
2026-07-17T12:34:49.995269,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,645,1.2,0.0,0.0
2026-07-17T12:34:50.995392,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,646,0.92,0.0,0.0
2026-07-17T12:34:51.995509,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,647,1.02,0.0,0.0
2026-07-17T12:34:52.995617,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,648,0.97,0.0,0.0
2026-07-17T12:34:53.995739,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,649,1.02,0.0,0.0
2026-07-17T12:34:54.995875,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,650,0.84,0.0,0.0
2026-07-17T12:34:55.995985,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,651,1.02,0.0,0.0
2026-07-17T12:34:56.996204,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,652,0.98,0.0,0.0
2026-07-17T12:34:57.996334,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,653,1.02,0.0,0.0
2026-07-17T12:34:58.996441,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,654,1.17,0.0,0.0
2026-07-17T12:34:59.996566,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,655,1.01,0.0,0.0
2026-07-17T12:35:00.996688,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,656,0.94,0.0,0.0
2026-07-17T12:35:01.996807,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,657,0.92,0.0,0.0
2026-07-17T12:35:02.997048,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,658,1.0,0.0,0.0
2026-07-17T12:35:03.997161,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,659,1.03,0.0,0.0
2026-07-17T12:35:04.997291,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,661,1.35,0.0,0.0
2026-07-17T12:35:05.997404,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,661,0.66,0.0,0.0
2026-07-17T12:35:06.997532,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,662,0.89,0.0,0.0
2026-07-17T12:35:07.997643,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,663,1.22,0.0,0.0
2026-07-17T12:35:08.997759,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,664,0.92,0.0,0.0
2026-07-17T12:35:09.997878,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,665,0.93,0.0,0.0
2026-07-17T12:35:10.997999,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,666,1.0,0.0,0.0
2026-07-17T12:35:11.998117,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,667,1.01,0.0,0.0
2026-07-17T12:35:12.998233,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,668,1.06,0.0,0.0
2026-07-17T12:35:13.998351,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,669,0.92,0.0,0.0
2026-07-17T12:35:14.998469,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,670,1.12,0.0,0.0
2026-07-17T12:35:15.998600,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,671,0.85,0.0,0.0
2026-07-17T12:35:16.998718,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,672,1.0,0.0,0.0
2026-07-17T12:35:17.998836,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,673,1.02,0.0,0.0
2026-07-17T12:35:18.998944,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,674,0.98,0.0,0.0
2026-07-17T12:35:19.999061,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,675,1.01,0.0,0.0
2026-07-17T12:35:20.999280,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,676,0.97,0.0,0.0
2026-07-17T12:35:21.999401,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,677,1.03,0.0,0.0
2026-07-17T12:35:22.999602,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,678,0.99,0.0,0.0
2026-07-17T12:35:23.999718,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,679,1.09,0.0,0.0
2026-07-17T12:35:24.999834,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,680,1.01,0.0,0.0
2026-07-17T12:35:26.000057,Raspberry_Relieve7,,,,,,0.0,,,,,,,,,681,0.95,0.0,0.0
