timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,potencia_calculada,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado(s),delta_t_s,energia_wh,energia_acumulada_wh
2026-07-09T12:44:42.736527,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,0,,,0.0
2026-07-09T12:44:44.242438,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,0,,,0.0
2026-07-09T12:44:45.242596,Raspberry_Relieve1,,,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,1,1.05,0.0,0.0
2026-07-09T12:44:46.242696,Raspberry_Relieve1,,,40.235,0.0,0,0.0,100.0,-1,0.0,,,,,,2,0.98,0.0,0.0
2026-07-09T12:44:47.242817,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,3,1.04,0.0,0.0
2026-07-09T12:44:48.242930,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,4,0.99,0.0,0.0
2026-07-09T12:44:49.243075,Raspberry_Relieve1,,,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,5,1.01,0.0,0.0
2026-07-09T12:44:50.243236,Raspberry_Relieve1,,,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,6,0.98,0.0,0.0
2026-07-09T12:44:51.243292,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,7,1.05,0.0,0.0
2026-07-09T12:44:52.243399,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,8,0.94,0.0,0.0
2026-07-09T12:44:53.243472,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,9,0.99,0.0,0.0
2026-07-09T12:44:54.243557,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,10,0.98,0.0,0.0
2026-07-09T12:44:55.243640,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,11,1.17,0.0,0.0
2026-07-09T12:44:56.243724,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,12,0.8,0.0,0.0
2026-07-09T12:44:57.243833,Raspberry_Relieve1,,,40.241,0.0,0,0.0,100.0,-1,0.0,,,,,,13,1.02,0.0,0.0
2026-07-10T10:39:26.796950,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,14,1.05,0.0,0.0
2026-07-10T10:39:27.797043,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,15,0.96,0.0,0.0
2026-07-10T10:39:28.797148,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,16,0.99,0.0,0.0
2026-07-10T10:39:29.797225,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,17,1.26,0.0,0.0
2026-07-10T10:39:30.797306,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,18,0.77,0.0,0.0
2026-07-10T10:39:31.797406,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,19,1.0,0.0,0.0
2026-07-10T10:39:32.797486,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,20,1.05,0.0,0.0
2026-07-10T10:39:33.797576,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,21,1.55,0.0,0.0
2026-07-10T10:39:34.835600,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,22,0.47,0.0,0.0
2026-07-10T10:39:35.835708,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,23,0.95,0.0,0.0
2026-07-10T10:39:36.835789,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,24,1.0,0.0,0.0
2026-07-10T10:39:37.835870,Raspberry_Relieve1,,,40.241,0.0,0,0.0,100.0,-1,0.0,,,,,,25,0.97,0.0,0.0
2026-07-10T10:39:38.835956,Raspberry_Relieve1,,,40.244,0.0,0,0.0,100.0,-1,0.0,,,,,,26,1.05,0.0,0.0
2026-07-10T10:39:39.836054,Raspberry_Relieve1,,,40.241,0.0,0,0.0,100.0,-1,0.0,,,,,,27,1.19,0.0,0.0
2026-07-10T10:39:40.836125,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,28,0.85,0.0,0.0
2026-07-10T10:39:41.836214,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,29,0.97,0.0,0.0
2026-07-10T10:39:42.836299,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,30,0.95,0.0,0.0
2026-07-10T10:39:43.836384,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,31,1.06,0.0,0.0
2026-07-10T10:39:44.836469,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,32,0.94,0.0,0.0
2026-07-10T10:39:45.836591,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,36,3.77,0.0,0.0
2026-07-10T10:39:49.210479,Raspberry_Relieve1,,,40.243,0.0,0,0.0,100.0,-1,0.0,,,,,,36,0.67,0.0,0.0
2026-07-10T10:39:50.210581,Raspberry_Relieve1,,,40.241,0.0,0,0.0,100.0,-1,0.0,,,,,,38,1.75,0.0,0.0
2026-07-10T10:39:51.358922,Raspberry_Relieve1,,,40.242,0.0,0,0.0,100.0,-1,0.0,,,,,,38,0.36,0.0,0.0
2026-07-10T10:39:52.359020,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,40,1.1,0.0,0.0
2026-07-10T10:39:53.359105,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,40,0.89,0.0,0.0
2026-07-10T10:39:54.359184,Raspberry_Relieve1,,,40.241,0.0,0,0.0,100.0,-1,0.0,,,,,,41,1.06,0.0,0.0
2026-07-10T10:39:55.359281,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,42,0.96,0.0,0.0
2026-07-10T10:39:56.359365,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,43,0.97,0.0,0.0
2026-07-10T10:39:57.359479,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,44,1.08,0.0,0.0
2026-07-10T10:39:58.359583,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,46,1.04,0.0,0.0
2026-07-10T10:39:59.359693,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,46,0.94,0.0,0.0
2026-07-10T10:40:00.359823,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,47,1.05,0.0,0.0
2026-07-10T10:40:01.359968,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,48,0.9,0.0,0.0
2026-07-10T10:40:02.360105,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,49,1.08,0.0,0.0
2026-07-10T10:40:03.360199,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,50,1.01,0.0,0.0
2026-07-10T10:40:04.360255,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,51,0.98,0.0,0.0
2026-07-10T10:40:05.360324,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,52,0.98,0.0,0.0
2026-07-10T10:40:06.360394,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,54,1.06,0.0,0.0
2026-07-10T10:40:07.360466,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,54,0.92,0.0,0.0
2026-07-10T10:40:08.360543,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,55,1.03,0.0,0.0
2026-07-10T10:40:09.360650,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,56,1.0,0.0,0.0
2026-07-10T10:40:10.360752,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,57,1.04,0.0,0.0
2026-07-10T10:40:11.360840,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,59,1.01,0.0,0.0
2026-07-10T10:40:12.360971,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,60,1.0,0.0,0.0
2026-07-10T10:40:13.361082,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,60,0.96,0.0,0.0
2026-07-10T10:40:14.361204,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,61,0.96,0.0,0.0
2026-07-10T10:40:15.361308,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,62,0.98,0.0,0.0
2026-07-10T10:40:16.361471,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,63,1.01,0.0,0.0
2026-07-10T10:40:17.361559,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,64,1.01,0.0,0.0
2026-07-10T10:40:18.361654,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,65,1.03,0.0,0.0
2026-07-10T10:40:19.361765,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,66,0.97,0.0,0.0
2026-07-10T10:40:20.361869,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,67,0.99,0.0,0.0
2026-07-10T10:40:21.361930,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,68,1.05,0.0,0.0
2026-07-10T10:40:22.362008,Raspberry_Relieve1,,,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,69,0.92,0.0,0.0
2026-07-10T10:40:23.362082,Raspberry_Relieve1,,,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,70,1.02,0.0,0.0
2026-07-10T10:40:24.362160,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,71,0.99,0.0,0.0
2026-07-10T10:40:25.362260,Raspberry_Relieve1,,,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,73,1.15,0.0,0.0
2026-07-10T10:40:26.362347,Raspberry_Relieve1,,,40.24,0.0,0,0.0,100.0,-1,0.0,,,,,,73,0.91,0.0,0.0
2026-07-10T10:40:27.362407,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,74,0.96,0.0,0.0
2026-07-10T10:40:28.362485,Raspberry_Relieve1,,,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,75,1.02,0.0,0.0
2026-07-10T10:40:29.362559,Raspberry_Relieve1,,,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,77,1.2,0.0,0.0
2026-07-10T10:40:30.362642,Raspberry_Relieve1,,,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,77,0.79,0.0,0.0
2026-07-10T10:40:31.362724,Raspberry_Relieve1,25.652503583333335,-100.29295356666667,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,78,1.01,0.0,0.0
2026-07-10T10:40:32.362829,Raspberry_Relieve1,25.652493333333332,-100.29295373333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,79,1.01,0.0,0.0
2026-07-10T10:40:33.362900,Raspberry_Relieve1,25.652482916666667,-100.29295428333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,80,1.01,0.0,0.0
2026-07-10T10:40:34.362984,Raspberry_Relieve1,25.652471233333333,-100.29295735,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,81,0.95,0.0,0.0
2026-07-10T10:40:35.363062,Raspberry_Relieve1,25.652460166666668,-100.29296065,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,82,1.03,0.0,0.0
2026-07-10T10:40:36.363139,Raspberry_Relieve1,25.652448183333334,-100.2929646,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,84,1.09,0.0,0.0
2026-07-10T10:40:37.363216,Raspberry_Relieve1,25.652440533333333,-100.29296593333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,84,0.94,0.0,0.0
2026-07-10T10:40:38.363323,Raspberry_Relieve1,25.652435933333333,-100.29296128333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,85,0.97,0.0,0.0
2026-07-10T10:40:39.363430,Raspberry_Relieve1,25.652429383333335,-100.29295661666667,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,86,1.02,0.0,0.0
2026-07-10T10:40:40.363497,Raspberry_Relieve1,25.652422116666667,-100.2929518,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,87,0.91,0.0,0.0
2026-07-10T10:40:41.363577,Raspberry_Relieve1,25.652416783333333,-100.29295433333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,88,1.06,0.0,0.0
2026-07-10T10:40:42.363658,Raspberry_Relieve1,25.652411833333332,-100.29294931666666,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,89,1.02,0.0,0.0
2026-07-10T10:40:43.363739,Raspberry_Relieve1,25.652402183333333,-100.29294283333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,90,0.98,0.0,0.0
2026-07-10T10:40:44.363814,Raspberry_Relieve1,25.652394166666667,-100.29294191666666,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,91,1.03,0.0,0.0
2026-07-10T10:40:45.363933,Raspberry_Relieve1,25.65238345,-100.29294738333333,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,93,1.05,0.0,0.0
2026-07-10T10:40:46.364002,Raspberry_Relieve1,25.652369883333332,-100.29295395,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,93,0.96,0.0,0.0
2026-07-10T10:40:47.364077,Raspberry_Relieve1,25.652359583333332,-100.29295406666667,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,94,0.97,0.0,0.0
2026-07-10T10:40:48.364156,Raspberry_Relieve1,25.652348366666665,-100.29294916666667,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,95,0.96,0.0,0.0
2026-07-10T10:40:49.364240,Raspberry_Relieve1,25.652341216666667,-100.29294085,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,96,1.05,0.0,0.0
2026-07-10T10:40:50.364317,Raspberry_Relieve1,25.6523343,-100.29293243333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,97,1.01,0.0,0.0
2026-07-10T10:40:51.364438,Raspberry_Relieve1,25.652324566666667,-100.29292338333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,98,0.98,0.0,0.0
2026-07-10T10:40:52.364594,Raspberry_Relieve1,25.65231295,-100.29291616666667,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,99,1.01,0.0,0.0
2026-07-10T10:40:53.364710,Raspberry_Relieve1,25.652298816666665,-100.29290668333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,100,1.02,0.0,0.0
2026-07-10T10:40:54.364813,Raspberry_Relieve1,25.65228385,-100.29289728333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,101,1.01,0.0,0.0
2026-07-10T10:40:55.364873,Raspberry_Relieve1,25.652270333333334,-100.29288526666667,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,102,0.99,0.0,0.0
2026-07-10T10:40:56.364947,Raspberry_Relieve1,25.652255466666666,-100.29286401666667,40.235,0.0,0,0.0,100.0,-1,0.0,,,,,,103,0.98,0.0,0.0
2026-07-10T10:40:57.365028,Raspberry_Relieve1,25.652239683333335,-100.29284471666666,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,104,1.02,0.0,0.0
2026-07-10T10:40:58.365109,Raspberry_Relieve1,25.652227383333333,-100.29282721666667,40.235,0.0,0,0.0,100.0,-1,0.0,,,,,,105,0.94,0.0,0.0
2026-07-10T10:40:59.365184,Raspberry_Relieve1,25.652215183333333,-100.29281278333333,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,106,0.98,0.0,0.0
2026-07-10T10:41:00.365299,Raspberry_Relieve1,25.65220211666667,-100.29279906666666,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,107,1.05,0.0,0.0
2026-07-10T10:41:01.365374,Raspberry_Relieve1,25.65218755,-100.292789,40.239,0.0,0,0.0,100.0,-1,0.0,,,,,,108,1.01,0.0,0.0
2026-07-10T10:41:02.365448,Raspberry_Relieve1,25.6521667,-100.2927842,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,109,1.0,0.0,0.0
2026-07-10T10:41:03.365622,Raspberry_Relieve1,25.65214535,-100.29278298333334,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,110,0.94,0.0,0.0
2026-07-10T10:41:04.365710,Raspberry_Relieve1,25.652132366666667,-100.29277923333333,40.237,0.0,0,0.0,100.0,-1,0.0,,,,,,111,1.02,0.0,0.0
2026-07-10T10:41:05.365805,Raspberry_Relieve1,25.652120716666666,-100.29277063333333,40.235,0.0,0,0.0,100.0,-1,0.0,,,,,,112,1.01,0.0,0.0
2026-07-10T10:41:06.365935,Raspberry_Relieve1,25.652108466666668,-100.29275795,40.234,0.0,0,0.0,100.0,-1,0.0,,,,,,113,1.06,0.0,0.0
2026-07-10T10:41:07.366005,Raspberry_Relieve1,25.652098066666667,-100.29274465,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,114,0.95,0.0,0.0
2026-07-10T10:41:08.366131,Raspberry_Relieve1,25.652086816666667,-100.29273588333334,40.238,0.0,0,0.0,100.0,-1,0.0,,,,,,115,0.99,0.0,0.0
2026-07-10T10:41:09.366239,Raspberry_Relieve1,25.652074516666666,-100.29272858333333,40.236,0.0,0,0.0,100.0,-1,0.0,,,,,,116,1.05,0.0,0.0
