timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado,delta_t_s,energia_wh,energia_acumulada_wh,,potencia(V*C)
2026-07-07T17:29:29.232,Raspberry_Relieve1,,,40.415,0.473,19,100,-1,0,,,,,,00:00:00,,,0,,19.116295
2026-07-07T17:29:30.061,Raspberry_Relieve1,,,40.417,0.471,19,100,-1,0,,,,,,00:00:00,,,0,,19.036407
2026-07-07T17:29:30.587,Raspberry_Relieve1,,,40.417,0.471,19,100,-1,0,,,,,,00:00:01,0.69,0.003625,0.003625,,19.036407
2026-07-07T17:29:31.282,Raspberry_Relieve1,,,40.396,0.587,24,100,-1,0,,,,,,00:00:01,0.52,0.003104,0.006729,,23.712452
2026-07-07T17:29:31.802,Raspberry_Relieve1,,,39.096,7.439,291,100,-1,0,,,,,,00:00:02,0.67,0.029525,0.036254,,290.835144
2026-07-07T17:29:32.450,Raspberry_Relieve1,,,39.096,7.439,291,100,-1,0,,,,,,00:00:02,0.44,0.03538,0.071635,,290.835144
2026-07-07T17:29:36.254,Raspberry_Relieve1,,,38.435,15.192,584,100,-1,0,,,,,,00:00:00,,,0,,583.90452
2026-07-07T17:29:36.760,Raspberry_Relieve1,,,38.609,14.335,553,100,-1,0,,,,,,00:00:00,,,0,,553.460015
2026-07-07T17:29:37.329,Raspberry_Relieve1,,,38.609,14.335,553,100,-1,0,,,,,,00:00:01,0.52,0.079405,0.079405,,553.460015
2026-07-07T17:29:37.843,Raspberry_Relieve1,,,38.365,15.806,606,100,-1,0,,,,,,00:00:01,0.51,0.082617,0.162022,,606.39719
2026-07-07T17:29:38.344,Raspberry_Relieve1,,,38.365,15.806,606,100,-1,0,,,,,,00:00:02,0.54,0.090862,0.252884,,606.39719
2026-07-07T17:29:38.882,Raspberry_Relieve1,,,38.209,16.789,641,100,-1,0,,,,,,00:00:02,0.58,0.100886,0.353771,,641.490901
2026-07-07T17:29:39.473,Raspberry_Relieve1,,,38.209,16.789,641,100,-1,0,,,,,,00:00:03,0.4,0.070526,0.424297,,641.490901
2026-07-08T12:33:23.089,Raspberry_Relieve1,,,39.121,12.085,473,100,-1,0,,,,,,00:00:03,0.63,0.097211,0.521507,,472.777285
2026-07-08T12:33:23.595,Raspberry_Relieve1,,,39.121,12.085,473,100,-1,0,,,,,,00:00:04,0.41,0.053677,0.575185,,472.777285
2026-07-08T12:33:24.095,Raspberry_Relieve1,,,40.247,1.663,67,100,-1,0,,,,,,00:00:04,0.63,0.047254,0.622438,,66.930761
2026-07-08T12:33:24.634,Raspberry_Relieve1,,,40.269,0.544,22,100,-1,0,,,,,,00:00:05,0.52,0.006443,0.628882,,21.906336
2026-07-08T12:33:25.162,Raspberry_Relieve1,,,40.269,0.544,22,100,-1,0,,,,,,00:00:05,0.46,0.002814,0.631696,,21.906336
2026-07-08T12:33:25.662,Raspberry_Relieve1,,,40.283,0.475,19,100,-1,0,,,,,,00:00:06,0.46,0.002617,0.634314,,19.134425
2026-07-08T12:33:26.163,Raspberry_Relieve1,,,40.283,0.475,19,100,-1,0,,,,,,00:00:06,0.58,0.003049,0.637362,,19.134425
2026-07-08T12:33:26.665,Raspberry_Relieve1,,,40.283,0.475,19,100,-1,0,,,,,,00:00:07,0.48,0.002525,0.639887,,19.134425
2026-07-08T12:33:27.165,Raspberry_Relieve1,,,40.294,0.469,19,100,-1,0,,,,,,00:00:07,0.44,0.002327,0.642214,,18.897886
2026-07-08T12:33:27.665,Raspberry_Relieve1,,,40.276,0.578,23,100,-1,0,,,,,,00:00:08,0.55,0.003215,0.645429,,23.279528
2026-07-08T12:33:28.165,Raspberry_Relieve1,,,40.276,0.578,23,100,-1,0,,,,,,00:00:08,0.48,0.003094,0.648523,,23.279528
2026-07-08T12:33:28.665,Raspberry_Relieve1,,,39.934,3.368,135,100,-1,0,,,,,,00:00:09,0.53,0.011615,0.660138,,134.497712
2026-07-08T12:33:29.165,Raspberry_Relieve1,,,39.934,3.368,135,100,-1,0,,,,,,00:00:09,0.5,0.018697,0.678835,,134.497712
2026-07-08T12:33:29.665,Raspberry_Relieve1,,,39.612,4.638,184,100,-1,0,,,,,,00:00:10,0.56,0.024633,0.703467,,183.720456
2026-07-08T12:33:30.187,Raspberry_Relieve1,,,39.612,4.638,184,100,-1,0,,,,,,00:00:10,0.41,0.020703,0.72417,,183.720456
2026-07-08T12:33:30.687,Raspberry_Relieve1,,,39.319,7.947,312,100,-1,0,,,,,,00:00:11,0.6,0.041398,0.765568,,312.468093
2026-07-08T12:33:31.198,Raspberry_Relieve1,,,39.319,7.947,312,100,-1,0,,,,,,00:00:11,0.47,0.041058,0.806626,,312.468093
2026-07-08T12:33:31.698,Raspberry_Relieve1,,,40.27,3.72,150,100,-1,0,,,,,,00:00:12,0.42,0.026866,0.833492,,149.8044
2026-07-08T12:33:32.199,Raspberry_Relieve1,,,40.27,3.72,150,100,-1,0,,,,,,00:00:12,0.66,0.027476,0.860968,,149.8044
2026-07-08T12:33:32.764,Raspberry_Relieve1,,,40.292,0.672,27,100,-1,0,,,,,,00:00:13,0.52,0.012751,0.873718,,27.076224
2026-07-08T12:33:33.267,Raspberry_Relieve1,,,40.292,0.672,27,100,-1,0,,,,,,00:00:14,0.65,0.004867,0.878586,,
2026-07-08T12:33:33.955,Raspberry_Relieve1,,,40.305,0.478,19,100,-1,0,,,,,,00:00:14,0.6,0.003825,0.882411,,
2026-07-08T12:33:34.545,Raspberry_Relieve1,,,40.305,0.478,19,100,-1,0,,,,,,00:00:15,0.5,0.002654,0.885065,,
2026-07-08T12:33:35.045,Raspberry_Relieve1,,,40.312,0.467,19,100,-1,0,,,,,,00:00:15,0.47,0.002468,0.887534,,
2026-07-08T12:33:35.545,Raspberry_Relieve1,,,40.312,0.467,19,100,-1,0,,,,,,00:00:16,0.56,0.002948,0.890482,,
2026-07-08T12:33:36.059,Raspberry_Relieve1,,,40.317,0.465,19,100,-1,0,,,,,,00:00:16,0.58,0.003059,0.89354,,
2026-07-08T12:33:36.640,Raspberry_Relieve1,,,40.027,1.888,76,100,-1,0,,,,,,00:00:17,0.49,0.006409,0.89995,,
2026-07-08T12:33:37.140,Raspberry_Relieve1,,,40.027,1.888,76,100,-1,0,,,,,,00:00:17,0.45,0.009399,0.909348,,
2026-07-08T12:33:37.640,Raspberry_Relieve1,,,39.431,6.307,249,100,-1,0,,,,,,00:00:18,0.56,0.025367,0.934715,,
2026-07-08T12:33:38.140,Raspberry_Relieve1,,,39.431,6.307,249,100,-1,0,,,,,,00:00:18,0.57,0.039634,0.97435,,
2026-07-08T12:33:38.700,Raspberry_Relieve1,,,39.048,9.732,380,100,-1,0,,,,,,00:00:19,0.43,0.037885,1.012235,,
2026-07-08T12:33:39.200,Raspberry_Relieve1,,,39.048,9.732,380,100,-1,0,,,,,,00:00:19,0.59,0.061824,1.074059,,
2026-07-08T12:33:39.730,Raspberry_Relieve1,,,40.317,3.489,141,100,-1,0,,,,,,00:00:20,0.42,0.030374,1.104432,,
2026-07-08T12:33:40.230,Raspberry_Relieve1,,,40.317,3.489,141,100,-1,0,,,,,,00:00:20,0.61,0.023771,1.128203,,
2026-07-08T12:33:40.747,Raspberry_Relieve1,,,40.317,3.489,141,100,-1,0,,,,,,00:00:21,0.52,0.020475,1.148678,,
2026-07-08T12:33:41.263,Raspberry_Relieve1,,,40.296,0.657,26,100,-1,0,,,,,,00:00:21,0.52,0.012091,1.160769,,
2026-07-08T12:33:41.793,Raspberry_Relieve1,,,40.368,0.104,4,100,-1,0,,,,,,00:00:22,0.49,0.002054,1.162823,,
2026-07-08T12:33:42.293,Raspberry_Relieve1,,,40.368,0.104,4,100,-1,0,,,,,,00:00:22,0.52,0.000579,1.163402,,
2026-07-08T12:33:42.805,Raspberry_Relieve1,,,40.38,-0.577,-23,100,14400,0.001,,,,,,00:00:23,0.49,-0.00129,1.162112,,
2026-07-08T12:33:43.305,Raspberry_Relieve1,,,40.38,-0.577,-23,100,14400,0.001,,,,,,00:00:23,0.54,-0.003455,1.158657,,
2026-07-08T12:33:43.840,Raspberry_Relieve1,,,40.386,0,0,100,14400,0.001,,,,,,00:00:24,0.42,-0.001332,1.157325,,
2026-07-08T12:33:44.340,Raspberry_Relieve1,,,40.386,0,0,100,14400,0.001,,,,,,00:00:24,0.6,0,1.157325,,
2026-07-08T12:33:44.844,Raspberry_Relieve1,,,40.391,0,0,100,-1,0.001,,,,,,00:00:25,0.43,0,1.157325,,
2026-07-08T12:33:45.344,Raspberry_Relieve1,,,40.391,0,0,100,-1,0.001,,,,,,00:00:25,0.54,0,1.157325,,
2026-07-08T12:33:45.844,Raspberry_Relieve1,,,40.397,0,0,100,-1,0.001,,,,,,00:00:26,0.53,0,1.157325,,
2026-07-08T12:33:46.349,Raspberry_Relieve1,,,40.397,0,0,100,-1,0.001,,,,,,00:00:27,0.73,0,1.157325,,
2026-07-08T12:33:47.080,Raspberry_Relieve1,,,40.4,0,0,100,-1,0.001,,,,,,00:00:27,0.44,0,1.157325,,
2026-07-08T12:33:47.580,Raspberry_Relieve1,,,40.374,1.916,77,100,-1,0,,,,,,00:00:28,0.57,0.006085,1.16341,,
2026-07-08T12:33:48.100,Raspberry_Relieve1,,,40.374,1.916,77,100,-1,0,,,,,,00:00:28,0.49,0.0104,1.173811,,
2026-07-08T12:33:48.600,Raspberry_Relieve1,,,40.337,0.554,22,100,-1,0,,,,,,00:00:29,0.6,0.008222,1.182032,,
2026-07-08T12:33:49.184,Raspberry_Relieve1,,,40.337,0.554,22,100,-1,0,,,,,,00:00:29,0.42,0.002596,1.184628,,
2026-07-08T12:33:49.685,Raspberry_Relieve1,,,40.401,0.167,7,100,-1,0,,,,,,00:00:30,0.51,0.00204,1.186668,,
2026-07-08T12:33:50.185,Raspberry_Relieve1,,,40.401,0.167,7,100,-1,0,,,,,,00:00:30,0.5,0.000981,1.187649,,
2026-07-08T12:33:50.685,Raspberry_Relieve1,,,40.407,0,7,100,-1,0,,,,,,00:00:31,0.5,0.000966,1.188614,,
2026-07-08T12:33:51.185,Raspberry_Relieve1,,,40.407,0,7,100,-1,0,,,,,,00:00:31,0.6,0.00116,1.189775,,
2026-07-08T12:33:51.707,Raspberry_Relieve1,,,40.409,0,7,100,-1,0,,,,,,00:00:32,0.48,0.000928,1.190703,,
2026-07-08T12:33:52.207,Raspberry_Relieve1,,,40.409,0,7,100,-1,0,,,,,,00:00:32,0.51,0.000987,1.19169,,
2026-07-08T12:33:52.707,Raspberry_Relieve1,,,40.416,0,7,100,-1,0,,,,,,00:00:33,0.45,0.00088,1.192569,,
2026-07-08T12:33:53.208,Raspberry_Relieve1,,,40.416,0,7,100,-1,0,,,,,,00:00:33,0.55,0.001075,1.193644,,
2026-07-08T12:33:53.708,Raspberry_Relieve1,,,40.417,0,7,100,-1,0,,,,,,00:00:34,0.44,0.000859,1.194503,,
2026-07-08T12:33:54.208,Raspberry_Relieve1,,,40.417,0,7,100,-1,0,,,,,,00:00:34,0.53,0.001034,1.195537,,
2026-07-08T12:33:54.708,Raspberry_Relieve1,,,40.422,0,7,100,-1,0,,,,,,00:00:35,0.55,0.001078,1.196615,,
2026-07-08T12:33:55.224,Raspberry_Relieve1,,,40.422,0,7,100,-1,0,,,,,,00:00:35,0.49,0.000958,1.197573,,
2026-07-08T12:33:55.724,Raspberry_Relieve1,,,40.426,0,7,100,-1,0,,,,,,00:00:36,0.49,0.000958,1.198531,,
2026-07-08T12:33:56.225,Raspberry_Relieve1,,,40.426,0,7,100,-1,0,,,,,,00:00:36,0.5,0.000974,1.199506,,
2026-07-08T12:33:56.725,Raspberry_Relieve1,,,40.428,0,7,100,-1,0,,,,,,00:00:37,0.42,0.000822,1.200327,,
2026-07-08T12:33:57.225,Raspberry_Relieve1,,,40.428,0,7,100,-1,0,,,,,,00:00:37,0.59,0.00115,1.201478,,
2026-07-08T12:33:57.725,Raspberry_Relieve1,,,40.431,0,7,100,-1,0,,,,,,00:00:38,0.54,0.001042,1.202519,,
2026-07-08T12:33:58.273,Raspberry_Relieve1,,,40.431,0,7,100,-1,0,,,,,,00:00:38,0.5,0.000976,1.203495,,
2026-07-08T12:33:58.773,Raspberry_Relieve1,,,40.432,0,7,100,-1,0,,,,,,00:00:39,0.65,0.001254,1.204749,,
2026-07-08T12:33:59.416,Raspberry_Relieve1,,,40.432,0,7,100,-1,0,,,,,,00:00:39,0.45,0.000881,1.20563,,
2026-07-08T12:33:59.916,Raspberry_Relieve1,,,40.436,0,7,100,-1,0,,,,,,00:00:40,0.64,0.001248,1.206877,,
2026-07-08T12:34:00.499,Raspberry_Relieve1,,,40.436,0,7,100,-1,0,,,,,,00:00:41,0.39,0.000758,1.207635,,
2026-07-08T12:34:00.999,Raspberry_Relieve1,,,40.438,0,7,100,-1,0,,,,,,00:00:41,0.58,0.001128,1.208763,,
2026-07-08T12:34:01.499,Raspberry_Relieve1,,,40.438,0,7,100,-1,0,,,,,,00:00:42,0.53,0.001035,1.209798,,
2026-07-08T12:34:01.999,Raspberry_Relieve1,,,40.442,0,7,100,-1,0,,,,,,00:00:42,0.43,0.000841,1.210639,,
2026-07-08T12:34:02.499,Raspberry_Relieve1,,,40.442,0,7,100,-1,0,,,,,,00:00:43,0.47,0.00091,1.21155,,
2026-07-08T12:34:02.999,Raspberry_Relieve1,,,40.444,0,7,100,-1,0,,,,,,00:00:43,0.55,0.001068,1.212617,,
2026-07-08T12:34:03.499,Raspberry_Relieve1,,,40.444,0,7,100,-1,0,,,,,,00:00:44,0.51,0.000993,1.21361,,
2026-07-08T12:34:03.999,Raspberry_Relieve1,,,40.444,0,7,100,-1,0,,,,,,00:00:44,0.46,0.000892,1.214502,,
2026-07-08T12:34:04.499,Raspberry_Relieve1,,,40.446,0,7,100,-1,0,,,,,,00:00:45,0.6,0.001163,1.215665,,
2026-07-08T12:34:05.019,Raspberry_Relieve1,,,40.446,0,7,100,-1,0,,,,,,00:00:45,0.39,0.000761,1.216426,,
2026-07-08T12:34:05.519,Raspberry_Relieve1,,,40.449,0,7,100,-1,0,,,,,,00:00:46,0.53,0.001023,1.217449,,
2026-07-08T12:34:06.019,Raspberry_Relieve1,,,40.449,0,7,100,-1,0,,,,,,00:00:46,0.52,0.001014,1.218463,,
2026-07-08T12:34:06.519,Raspberry_Relieve1,,,40.416,0.53,21,100,-1,0,,,,,,00:00:47,0.58,0.002256,1.220719,,
2026-07-08T12:34:07.029,Raspberry_Relieve1,,,40.451,0,21,100,-1,0,,,,,,00:00:47,0.39,0.002287,1.223006,,
2026-07-08T12:34:07.529,Raspberry_Relieve1,,,40.451,0,21,100,-1,0,,,,,,00:00:48,0.66,0.003861,1.226867,,
2026-07-08T12:34:08.084,Raspberry_Relieve1,,,40.451,0,21,100,-1,0,,,,,,00:00:48,0.46,0.002673,1.22954,,
2026-07-08T12:34:08.584,Raspberry_Relieve1,,,40.451,0,21,100,-1,0,,,,,,00:00:49,0.56,0.003253,1.232792,,
2026-07-08T12:34:09.096,Raspberry_Relieve1,,,40.454,0,21,100,-1,0,,,,,,00:00:49,0.41,0.002384,1.235177,,
2026-07-08T12:34:09.596,Raspberry_Relieve1,,,40.454,0,21,100,-1,0,,,,,,00:00:50,0.51,0.002982,1.238159,,
2026-07-08T12:34:10.096,Raspberry_Relieve1,,,40.457,0,21,100,-1,0,,,,,,00:00:50,0.57,0.003308,1.241467,,
2026-07-08T12:34:10.603,Raspberry_Relieve1,,,40.457,0,21,100,-1,0,,,,,,00:00:51,0.44,0.002558,1.244026,,
2026-07-08T12:34:11.104,Raspberry_Relieve1,,,40.349,0.435,18,100,-1,0,,,,,,00:00:51,0.5,0.002693,1.246718,,
2026-07-08T12:34:11.604,Raspberry_Relieve1,,,40.349,0.435,18,100,-1,0,,,,,,00:00:52,0.56,0.002776,1.249495,,
2026-07-08T12:34:12.104,Raspberry_Relieve1,,,40.371,0.651,26,100,-1,0,,,,,,00:00:52,0.47,0.002882,1.252377,,
2026-07-08T12:34:12.604,Raspberry_Relieve1,,,40.371,0.651,26,100,-1,0,,,,,,00:00:53,0.55,0.003982,1.256359,,
2026-07-08T12:34:13.104,Raspberry_Relieve1,,,40.415,1.613,65,100,-1,0,,,,,,00:00:53,0.44,0.005551,1.26191,,
2026-07-08T12:34:13.604,Raspberry_Relieve1,,,40.415,1.613,65,100,-1,0,,,,,,00:00:54,0.64,0.011515,1.273425,,
2026-07-08T12:34:14.188,Raspberry_Relieve1,,,40.391,0.541,22,100,-1,0,,,,,,00:00:54,0.5,0.006029,1.279453,,
2026-07-08T12:34:14.688,Raspberry_Relieve1,,,40.391,0.541,22,100,-1,0,,,,,,00:00:55,0.45,0.002724,1.282177,,
2026-07-08T12:34:15.188,Raspberry_Relieve1,,,40.393,0.471,19,100,-1,0,,,,,,00:00:55,0.51,0.002896,1.285074,,
2026-07-08T12:34:15.689,Raspberry_Relieve1,,,40.393,0.471,19,100,-1,0,,,,,,00:00:56,0.56,0.002968,1.288041,,
2026-07-08T12:34:16.192,Raspberry_Relieve1,,,40.396,0.468,19,100,-1,0,,,,,,00:00:56,0.4,0.002103,1.290144,,
2026-07-08T12:34:16.692,Raspberry_Relieve1,,,40.396,0.468,19,100,-1,0,,,,,,00:00:57,0.6,0.003163,1.293308,,
2026-07-08T12:34:17.192,Raspberry_Relieve1,,,40.395,0.469,19,100,-1,0,,,,,,00:00:57,0.42,0.00222,1.295528,,
2026-07-08T12:34:17.692,Raspberry_Relieve1,,,40.395,0.469,19,100,-1,0,,,,,,00:00:58,0.59,0.003105,1.298633,,
2026-07-08T12:34:18.208,Raspberry_Relieve1,,,40.395,0.469,19,100,-1,0,,,,,,00:00:58,0.45,0.002351,1.300984,,
2026-07-08T12:34:18.708,Raspberry_Relieve1,,,40.396,0.466,19,100,-1,0,,,,,,00:00:59,0.49,0.002602,1.303586,,
2026-07-08T12:34:19.208,Raspberry_Relieve1,,,40.396,0.466,19,100,-1,0,,,,,,00:00:59,0.53,0.002791,1.306377,,
2026-07-08T12:34:19.708,Raspberry_Relieve1,,,40.398,0.464,19,100,-1,0,,,,,,00:01:00,0.52,0.002751,1.309129,,
2026-07-08T12:34:20.208,Raspberry_Relieve1,,,40.285,0.93,37,100,-1,0,,,,,,00:01:00,0.52,0.00406,1.313188,,
2026-07-08T12:34:20.709,Raspberry_Relieve1,,,40.285,0.93,37,100,-1,0,,,,,,00:01:01,0.45,0.004618,1.317807,,
2026-07-08T12:34:21.209,Raspberry_Relieve1,,,39.881,4.251,170,100,-1,0,,,,,,00:01:01,0.48,0.013873,1.331679,,
2026-07-08T12:34:21.709,Raspberry_Relieve1,,,39.881,4.251,170,100,-1,0,,,,,,00:01:02,0.6,0.028381,1.360061,,
2026-07-08T12:34:22.246,Raspberry_Relieve1,,,39.682,5.623,223,100,-1,0,,,,,,00:01:02,0.56,0.030714,1.390775,,
2026-07-08T12:34:22.802,Raspberry_Relieve1,,,39.682,5.623,223,100,-1,0,,,,,,00:01:03,0.43,0.026635,1.417411,,
2026-07-08T12:34:23.302,Raspberry_Relieve1,,,39.538,7.254,287,100,-1,0,,,,,,00:01:03,0.49,0.034585,1.451996,,
2026-07-08T12:34:23.802,Raspberry_Relieve1,,,39.538,7.254,287,100,-1,0,,,,,,00:01:04,0.49,0.038943,1.490939,,
2026-07-08T12:34:24.302,Raspberry_Relieve1,,,39.506,7.1,280,100,-1,0,,,,,,00:01:04,0.55,0.043131,1.53407,,
2026-07-08T12:34:24.802,Raspberry_Relieve1,,,39.506,7.1,280,100,-1,0,,,,,,00:01:05,0.6,0.046721,1.58079,,
2026-07-08T12:34:25.369,Raspberry_Relieve1,,,39.457,7.412,292,100,-1,0,,,,,,00:01:06,0.56,0.044206,1.624996,,
2026-07-08T12:34:25.922,Raspberry_Relieve1,,,39.457,7.412,292,100,-1,0,,,,,,00:01:06,0.49,0.039597,1.664593,,
2026-07-08T12:34:26.422,Raspberry_Relieve1,,,39.47,7.135,282,100,-1,0,,,,,,00:01:07,0.52,0.041181,1.705774,,
2026-07-08T12:34:26.922,Raspberry_Relieve1,,,39.47,7.135,282,100,-1,0,,,,,,00:01:07,0.47,0.037009,1.742783,,
2026-07-08T12:34:27.422,Raspberry_Relieve1,,,38.987,9.942,388,100,-1,0,,,,,,00:01:07,0.42,0.039456,1.782239,,
2026-07-08T12:34:27.922,Raspberry_Relieve1,,,38.987,9.942,388,100,-1,0,,,,,,00:01:08,0.58,0.062823,1.845062,,
2026-07-08T12:34:28.442,Raspberry_Relieve1,,,39.06,11.247,439,100,-1,0,,,,,,00:01:08,0.45,0.05215,1.897212,,
2026-07-08T12:34:28.942,Raspberry_Relieve1,,,39.06,11.247,439,100,-1,0,,,,,,00:01:09,0.56,0.068674,1.965886,,
2026-07-08T12:34:29.442,Raspberry_Relieve1,,,39.277,9.303,365,100,-1,0,,,,,,00:01:10,0.54,0.06012,2.026006,,
2026-07-08T12:34:29.966,Raspberry_Relieve1,,,39.277,9.303,365,100,-1,0,,,,,,00:01:10,0.67,0.067731,2.093737,,
2026-07-08T12:34:30.639,Raspberry_Relieve1,,,38.858,11.698,455,100,-1,0,,,,,,00:01:11,0.4,0.04558,2.139318,,
2026-07-08T12:34:31.139,Raspberry_Relieve1,,,38.525,14.604,563,100,-1,0,,,,,,00:01:11,0.84,0.119326,2.258643,,
2026-07-08T12:34:31.879,Raspberry_Relieve1,,,38.525,14.604,563,100,-1,0,,,,,,00:01:12,0.49,0.076498,2.335142,,
2026-07-08T12:34:32.379,Raspberry_Relieve1,,,40.25,1.961,79,100,-1,0,,,,,,00:01:13,0.55,0.048998,2.38414,,
2026-07-08T12:34:32.918,Raspberry_Relieve1,,,40.25,1.961,79,100,-1,0,,,,,,00:01:13,0.45,0.009836,2.393976,,
2026-07-08T12:34:33.418,Raspberry_Relieve1,,,40.26,1.296,52,100,-1,0,,,,,,00:01:15,1.72,0.031345,2.425321,,
2026-07-08T12:34:35.088,Raspberry_Relieve1,,,39.96,3.66,146,100,-1,0,,,,,,00:01:15,0.49,0.01346,2.438781,,
2026-07-08T12:34:35.588,Raspberry_Relieve1,,,39.96,3.66,146,100,-1,0,,,,,,00:01:16,0.53,0.02138,2.460161,,
2026-07-08T12:34:36.105,Raspberry_Relieve1,,,40.274,1.144,46,100,-1,0,,,,,,00:01:16,0.44,0.011656,2.471817,,
2026-07-08T12:34:36.605,Raspberry_Relieve1,,,40.274,1.144,46,100,-1,0,,,,,,00:01:17,0.48,0.00618,2.477997,,
2026-07-08T12:34:37.105,Raspberry_Relieve1,,,39.006,7.104,277,100,-1,0,,,,,,00:01:17,0.71,0.031757,2.509755,,
2026-07-08T12:34:37.733,Raspberry_Relieve1,,,39.006,7.104,277,100,-1,0,,,,,,00:01:18,0.47,0.035955,2.545709,,
2026-07-08T12:34:38.233,Raspberry_Relieve1,,,39.185,9.991,392,100,-1,0,,,,,,00:01:18,0.52,0.048492,2.594201,,
2026-07-08T12:34:38.733,Raspberry_Relieve1,,,39.185,9.991,392,100,-1,0,,,,,,00:01:19,0.5,0.054802,2.649004,,
2026-07-08T12:34:39.233,Raspberry_Relieve1,,,39.067,10.228,400,100,-1,0,,,,,,00:01:19,0.52,0.057497,2.706501,,
2026-07-08T12:34:39.754,Raspberry_Relieve1,,,39.067,10.228,400,100,-1,0,,,,,,00:01:20,0.48,0.053613,2.760114,,
2026-07-08T12:34:40.262,Raspberry_Relieve1,,,38.783,12.372,480,100,-1,0,,,,,,00:01:20,0.56,0.068555,2.828669,,
2026-07-08T12:34:40.808,Raspberry_Relieve1,,,38.783,12.372,480,100,-1,0,,,,,,00:01:21,0.54,0.071356,2.900025,,
2026-07-08T12:34:41.332,Raspberry_Relieve1,,,39.437,8.207,324,100,-1,0,,,,,,00:01:21,0.45,0.050428,2.950454,,
2026-07-08T12:34:41.832,Raspberry_Relieve1,,,39.437,8.207,324,100,-1,0,,,,,,00:01:22,0.56,0.050632,3.001086,,
2026-07-08T12:34:42.353,Raspberry_Relieve1,,,39.437,8.207,324,100,-1,0,,,,,,00:01:22,0.47,0.042272,3.043359,,
2026-07-08T12:34:42.853,Raspberry_Relieve1,,,40.224,0.967,39,100,-1,0,,,,,,00:01:23,0.56,0.028045,3.071403,,
2026-07-08T12:34:43.364,Raspberry_Relieve1,,,40.239,0.498,20,100,-1,0,,,,,,00:01:23,0.47,0.003888,3.075292,,
2026-07-08T12:34:43.864,Raspberry_Relieve1,,,40.239,0.498,20,100,-1,0,,,,,,00:01:24,0.52,0.002899,3.078191,,
2026-07-08T12:34:44.364,Raspberry_Relieve1,,,40.249,0.465,19,100,-1,0,,,,,,00:01:25,0.56,0.003054,3.081245,,
2026-07-08T12:34:44.917,Raspberry_Relieve1,,,40.249,0.465,19,100,-1,0,,,,,,00:01:25,0.49,0.002591,3.083836,,
2026-07-08T12:34:45.417,Raspberry_Relieve1,,,40.256,0.465,19,100,-1,0,,,,,,00:01:25,0.43,0.002292,3.086128,,
2026-07-08T12:34:45.917,Raspberry_Relieve1,,,40.256,0.465,19,100,-1,0,,,,,,00:01:26,0.69,0.003622,3.08975,,
2026-07-08T12:34:46.544,Raspberry_Relieve1,,,40.08,1.213,49,100,-1,0,,,,,,00:01:27,0.44,0.004191,3.093941,,
2026-07-08T12:34:47.044,Raspberry_Relieve1,,,38.903,10.056,391,100,-1,0,,,,,,00:01:27,0.5,0.030666,3.124607,,
2026-07-08T12:34:47.544,Raspberry_Relieve1,,,38.903,10.056,391,100,-1,0,,,,,,00:01:28,0.54,0.058806,3.183413,,
2026-07-08T12:34:48.044,Raspberry_Relieve1,,,39.146,9.379,367,100,-1,0,,,,,,00:01:28,0.52,0.055223,3.238636,,
2026-07-08T12:34:48.567,Raspberry_Relieve1,,,39.146,9.379,367,100,-1,0,,,,,,00:01:29,0.48,0.048702,3.287338,,
2026-07-08T12:34:49.067,Raspberry_Relieve1,,,39.075,9.497,371,100,-1,0,,,,,,00:01:29,0.46,0.046868,3.334206,,
2026-07-08T12:34:49.567,Raspberry_Relieve1,,,39.075,9.497,371,100,-1,0,,,,,,00:01:30,0.58,0.06025,3.394457,,
2026-07-08T12:34:50.073,Raspberry_Relieve1,,,38.91,10.142,395,100,-1,0,,,,,,00:01:30,0.49,0.051832,3.446288,,
2026-07-08T12:34:50.573,Raspberry_Relieve1,,,38.91,10.142,395,100,-1,0,,,,,,00:01:31,0.51,0.055832,3.50212,,
2026-07-08T12:34:51.073,Raspberry_Relieve1,,,39.412,6.652,262,100,-1,0,,,,,,00:01:31,0.55,0.050215,3.552336,,
2026-07-08T12:34:51.605,Raspberry_Relieve1,,,39.412,6.652,262,100,-1,0,,,,,,00:01:32,0.45,0.032487,3.584822,,
2026-07-08T12:34:52.105,Raspberry_Relieve1,,,39.231,7.808,306,100,-1,0,,,,,,00:01:32,0.47,0.036914,3.621737,,
2026-07-08T12:34:52.605,Raspberry_Relieve1,,,39.231,7.808,306,100,-1,0,,,,,,00:01:33,0.6,0.050866,3.672603,,
2026-07-08T12:34:53.128,Raspberry_Relieve1,,,38.774,11.034,428,100,-1,0,,,,,,00:01:33,0.47,0.04777,3.720373,,
2026-07-08T12:34:53.628,Raspberry_Relieve1,,,38.774,11.034,428,100,-1,0,,,,,,00:01:34,0.61,0.072925,3.793297,,
2026-07-08T12:34:54.222,Raspberry_Relieve1,,,38.964,10.678,416,100,-1,0,,,,,,00:01:34,0.51,0.060031,3.853328,,
2026-07-08T12:34:54.728,Raspberry_Relieve1,,,38.964,10.678,416,100,-1,0,,,,,,00:01:35,0.49,0.056537,3.909866,,
