timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,potencia_calculada,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado(s),delta_t_s,energia_wh,energia_acumulada_wh
2026-07-09T09:52:15.474650,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,0,,,0.0
2026-07-09T09:52:17.000914,Raspberry_Relieve1,,,38.139,0.0,0,0.0,100.0,-1,0.0,,,,,,0,,,0.0
2026-07-09T09:52:18.001081,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,1,0.99,0.0,0.0
2026-07-09T09:52:19.001234,Raspberry_Relieve1,,,38.139,0.0,0,0.0,100.0,-1,0.0,,,,,,2,1.02,0.0,0.0
2026-07-09T09:52:20.001358,Raspberry_Relieve1,,,38.137,0.0,0,0.0,100.0,-1,0.0,,,,,,3,0.89,0.0,0.0
2026-07-09T09:52:21.001474,Raspberry_Relieve1,,,38.138,0.0,0,0.0,100.0,-1,0.0,,,,,,4,0.99,0.0,0.0
2026-07-09T09:52:22.001594,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,5,1.08,0.0,0.0
2026-07-09T09:52:23.001720,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,6,1.02,0.0,0.0
2026-07-09T09:52:24.001862,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,7,0.97,0.0,0.0
2026-07-09T09:52:25.001945,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,8,1.01,0.0,0.0
2026-07-09T09:52:26.002086,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,9,0.99,0.0,0.0
2026-07-09T09:52:27.002174,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,10,1.02,0.0,0.0
2026-07-09T09:52:28.002254,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,11,0.99,0.0,0.0
2026-07-09T10:56:42.836672,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,12,1.01,0.0,0.0
2026-07-09T10:56:43.836754,Raspberry_Relieve1,,,38.139,0.0,0,0.0,100.0,-1,0.0,,,,,,13,1.04,0.0,0.0
2026-07-09T10:56:44.836860,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,14,0.92,0.0,0.0
2026-07-09T10:56:45.836994,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,15,0.96,0.0,0.0
2026-07-09T10:56:46.837107,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,16,1.04,0.0,0.0
2026-07-09T10:56:47.837998,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,17,1.06,0.0,0.0
2026-07-09T10:56:48.838127,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,18,1.05,0.0,0.0
2026-07-09T10:56:49.838254,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,19,0.91,0.0,0.0
2026-07-09T10:56:50.838383,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,20,1.01,0.0,0.0
2026-07-09T10:56:51.838493,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,21,1.05,0.0,0.0
2026-07-09T10:56:52.838613,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,22,0.92,0.0,0.0
2026-07-09T10:56:53.838739,Raspberry_Relieve1,,,38.143,0.0,0,0.0,100.0,-1,0.0,,,,,,23,1.1,0.0,0.0
2026-07-09T10:56:54.838861,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,24,0.96,0.0,0.0
2026-07-09T10:56:55.838994,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,25,0.94,0.0,0.0
2026-07-09T10:56:56.839109,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,26,1.07,0.0,0.0
2026-07-09T10:56:57.839281,Raspberry_Relieve1,,,38.142,0.0,0,0.0,100.0,-1,0.0,,,,,,27,0.99,0.0,0.0
2026-07-09T10:56:58.839393,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,28,0.99,0.0,0.0
2026-07-09T10:56:59.839514,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,29,0.96,0.0,0.0
2026-07-09T10:57:00.839638,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,30,1.0,0.0,0.0
2026-07-09T10:57:01.839752,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,31,1.04,0.0,0.0
2026-07-09T10:57:02.839868,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,32,1.01,0.0,0.0
2026-07-09T10:57:03.839990,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,33,1.05,0.0,0.0
2026-07-09T10:57:04.840105,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,34,0.97,0.0,0.0
2026-07-09T10:57:05.840226,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,35,1.01,0.0,0.0
2026-07-09T10:57:06.840448,Raspberry_Relieve1,,,38.143,0.0,0,0.0,100.0,-1,0.0,,,,,,36,0.9,0.0,0.0
2026-07-09T10:57:07.840551,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,37,1.01,0.0,0.0
2026-07-09T10:57:08.840665,Raspberry_Relieve1,,,38.141,0.0,0,0.0,100.0,-1,0.0,,,,,,38,1.08,0.0,0.0
2026-07-09T10:57:09.840782,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,39,0.99,0.0,0.0
2026-07-09T10:57:10.840898,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,40,0.93,0.0,0.0
2026-07-09T10:57:11.841003,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,41,1.11,0.0,0.0
2026-07-09T10:57:12.841133,Raspberry_Relieve1,,,38.139,0.0,0,0.0,100.0,-1,0.0,,,,,,42,1.02,0.0,0.0
2026-07-09T10:57:13.841243,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,43,1.01,0.0,0.0
2026-07-09T10:57:14.841382,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,44,0.88,0.0,0.0
2026-07-09T10:57:15.841479,Raspberry_Relieve1,,,38.139,0.0,0,0.0,100.0,-1,0.0,,,,,,45,1.13,0.0,0.0
2026-07-09T10:57:16.841611,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,46,0.96,0.0,0.0
2026-07-09T10:57:17.841734,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,47,0.89,0.0,0.0
2026-07-09T10:57:18.841935,Raspberry_Relieve1,,,38.14,0.0,0,0.0,100.0,-1,0.0,,,,,,48,1.07,0.0,0.0
